User ID,Session ID,Timestamp,Page URL,Event Type,Referral Source,Device Type,Product ID,Conversion Flag,Last Activity Timestamp,Page Sequence/Order,Session Duration,Event Duration,Bounce Flag,Session Start Indicator,Exit Page,Location/Region
user_587,session_1174,2024-02-29 14:08:50,/search?q=shoes,checkout,email,mobile,prod_21,0,2024-02-29 14:12:36,4,225,38.0,0,0,/blog/11,Canada
user_587,session_1973,2024-05-07 03:23:21,/home,add to cart,email,mobile,prod_37,0,2024-05-07 03:25:20,1,165,37.0,1,1,/checkout,UK
user_587,session_2203,2024-08-10 21:44:39,/search?q=shoes,add to cart,email,mobile,prod_3,0,2024-08-10 21:49:33,3,65,37.0,0,0,/about-us,Germany
user_587,session_2379,2024-08-01 08:27:32,/checkout,add to cart,direct,desktop,prod_45,0,2024-08-01 08:31:59,4,238,45.0,0,0,/category/home-goods,UK
user_587,session_2400,2024-02-23 01:43:46,/cart,page view,search engine,desktop,,0,2024-02-23 01:48:35,5,298,,0,0,/home,Germany
user_587,session_243,2024-10-30 04:56:35,/category/electronics,page view,search engine,tablet,,0,2024-10-30 05:01:27,4,133,,1,0,/search?q=kids-toys,Germany
user_587,session_270,2024-03-10 20:56:41,/checkout,purchase,social media,desktop,prod_1,0,2024-03-10 20:58:19,8,176,36.0,0,0,/cart,Australia
user_587,session_2800,2024-08-04 16:03:08,/home,checkout,direct,desktop,prod_35,0,2024-08-04 16:06:22,8,223,3.0,0,0,/contact,UK
user_587,session_283,2024-09-05 14:53:12,/home,add to cart,search engine,tablet,prod_73,0,2024-09-05 14:57:27,10,234,34.0,1,0,/contact,Canada
user_587,session_2937,2024-03-15 19:43:30,/about-us,add to cart,email,tablet,prod_49,1,2024-03-15 19:45:53,8,26,8.0,0,0,/checkout,Germany
user_587,session_3384,2024-04-04 10:51:42,/category/toys,purchase,direct,mobile,prod_18,0,2024-04-04 10:52:01,4,250,6.0,0,0,/search?q=smartphones,Australia
user_587,session_3534,2024-05-05 23:54:35,/blog/30,purchase,social media,desktop,prod_54,0,2024-05-05 23:57:12,5,281,15.0,1,0,/category/clothing,Australia
user_587,session_3642,2024-02-08 23:29:04,/category/electronics,add to cart,direct,desktop,prod_49,0,2024-02-08 23:33:01,3,287,41.0,1,0,/home,US
user_587,session_3771,2024-02-28 08:09:07,/cart,page view,email,tablet,,0,2024-02-28 08:10:52,4,76,,1,0,/product/7317,UK
user_587,session_4462,2024-07-25 01:49:26,/contact,add to cart,direct,desktop,prod_29,0,2024-07-25 01:53:31,7,160,7.0,0,0,/cart,UK
user_587,session_4699,2024-07-16 20:56:48,/checkout,add to cart,search engine,desktop,prod_94,0,2024-07-16 21:00:32,6,123,45.0,1,0,/category/electronics,US
user_587,session_4787,2024-03-22 10:23:57,/product/3809,purchase,search engine,desktop,prod_41,0,2024-03-22 10:25:21,9,26,49.0,1,0,/search?q=laptops,Germany
user_587,session_4804,2024-05-09 23:13:30,/product/1595,purchase,direct,desktop,prod_16,0,2024-05-09 23:16:07,5,297,35.0,1,0,/home,US
user_587,session_4824,2024-02-22 16:28:50,/cart,page view,email,tablet,,0,2024-02-22 16:31:16,5,54,,0,0,/search?q=furniture,Canada
user_587,session_4824,2024-05-01 03:01:43,/contact,add to cart,search engine,mobile,prod_71,0,2024-05-01 03:01:50,5,102,46.0,0,0,/contact,Australia
user_587,session_499,2024-02-04 04:46:36,/contact,page view,email,desktop,,0,2024-02-04 04:48:13,9,250,,0,0,/checkout,Australia
user_587,session_544,2024-03-27 17:22:07,/product/1388,add to cart,search engine,desktop,prod_61,0,2024-03-27 17:23:24,4,97,49.0,0,0,/blog/18,Canada
user_587,session_570,2024-07-19 15:26:24,/checkout,page view,email,tablet,,0,2024-07-19 15:27:27,3,292,,1,0,/home,Australia
user_587,session_654,2024-02-16 21:50:01,/product/2045,checkout,social media,mobile,prod_55,0,2024-02-16 21:50:13,8,259,43.0,0,0,/blog/49,UK
user_587,session_829,2024-03-04 00:15:13,/checkout,checkout,search engine,mobile,prod_96,0,2024-03-04 00:20:07,9,292,32.0,0,0,/search?q=furniture,Germany
user_587,session_831,2024-08-19 06:01:04,/blog/31,page view,direct,mobile,,0,2024-08-19 06:05:02,4,124,,0,0,/blog/23,UK
user_587,session_998,2024-12-22 22:44:43,/checkout,add to cart,search engine,desktop,prod_5,0,2024-12-22 22:45:31,2,168,28.0,0,0,/contact,UK
user_588,session_1075,2024-07-09 14:38:14,/search?q=furniture,purchase,email,desktop,prod_60,0,2024-07-09 14:41:31,8,10,41.0,0,0,/product/4326,UK
user_588,session_110,2024-01-08 00:59:21,/search?q=kids-toys,purchase,search engine,mobile,prod_52,0,2024-01-08 01:01:56,8,251,22.0,0,0,/product/6679,UK
user_588,session_1168,2024-06-05 05:03:51,/cart,page view,email,tablet,,0,2024-06-05 05:07:12,10,1,,0,0,/search?q=shoes,Australia
user_588,session_1311,2024-01-23 17:16:34,/category/electronics,add to cart,email,desktop,prod_9,0,2024-01-23 17:19:19,4,233,54.0,0,0,/about-us,Australia
user_588,session_1411,2024-04-24 10:02:17,/about-us,page view,search engine,mobile,,0,2024-04-24 10:05:32,1,193,,0,1,/product/6783,UK
user_588,session_1515,2024-07-28 16:30:35,/category/home-goods,add to cart,search engine,desktop,prod_63,0,2024-07-28 16:31:24,9,253,4.0,0,0,/contact,Canada
user_588,session_1994,2024-02-19 09:41:58,/product/9448,add to cart,direct,tablet,prod_43,0,2024-02-19 09:44:55,1,142,9.0,0,1,/contact,UK
user_588,session_200,2024-09-16 19:03:39,/cart,add to cart,email,desktop,prod_64,0,2024-09-16 19:07:21,5,278,7.0,0,0,/home,UK
user_588,session_213,2024-07-26 15:09:37,/contact,checkout,email,desktop,prod_89,0,2024-07-26 15:09:48,4,95,59.0,0,0,/category/toys,Australia
user_588,session_2217,2024-05-12 11:36:24,/about-us,checkout,search engine,mobile,prod_33,0,2024-05-12 11:39:50,6,225,4.0,1,0,/checkout,UK
user_588,session_2255,2024-12-14 14:15:35,/about-us,purchase,direct,desktop,prod_68,0,2024-12-14 14:18:38,9,16,5.0,1,0,/cart,US
user_588,session_2303,2024-06-17 17:45:02,/category/clothing,add to cart,social media,tablet,prod_86,0,2024-06-17 17:46:50,2,179,54.0,1,0,/checkout,Germany
user_588,session_239,2024-06-23 08:18:42,/about-us,checkout,direct,desktop,prod_70,0,2024-06-23 08:23:06,6,205,51.0,1,0,/search?q=kids-toys,Canada
user_588,session_2489,2024-07-08 15:49:56,/home,add to cart,social media,desktop,prod_1,1,2024-07-08 15:51:16,4,224,29.0,0,0,/product/2654,Canada
user_588,session_2499,2024-01-05 13:52:37,/search?q=laptops,checkout,search engine,tablet,prod_79,0,2024-01-05 13:53:08,8,69,58.0,0,0,/about-us,Germany
user_588,session_2519,2024-02-18 14:40:18,/category/home-goods,checkout,social media,tablet,prod_14,0,2024-02-18 14:41:54,9,18,22.0,0,0,/search?q=furniture,Australia
user_588,session_2774,2024-08-15 06:42:15,/search?q=furniture,add to cart,search engine,tablet,prod_19,0,2024-08-15 06:45:24,10,161,47.0,1,0,/about-us,Germany
user_588,session_3295,2024-12-20 17:06:27,/contact,page view,email,mobile,,0,2024-12-20 17:06:30,10,219,,0,0,/product/9473,Canada
user_588,session_3492,2024-07-25 05:52:19,/contact,purchase,email,tablet,prod_45,0,2024-07-25 05:53:15,10,109,56.0,0,0,/cart,Australia
user_588,session_3572,2024-09-16 00:10:01,/checkout,page view,direct,mobile,,0,2024-09-16 00:10:26,5,152,,0,0,/cart,US
user_588,session_381,2024-10-28 10:58:17,/contact,checkout,direct,tablet,prod_81,0,2024-10-28 10:58:35,9,243,50.0,0,0,/checkout,UK
user_588,session_4123,2024-04-24 13:44:30,/category/books,checkout,search engine,desktop,prod_28,0,2024-04-24 13:44:37,3,230,34.0,0,0,/contact,US
user_588,session_4255,2024-06-10 12:57:53,/about-us,checkout,social media,tablet,prod_88,1,2024-06-10 12:59:34,2,110,3.0,0,0,/blog/47,US
user_588,session_4339,2024-01-05 01:00:40,/product/9667,purchase,search engine,tablet,prod_83,0,2024-01-05 01:02:55,5,264,6.0,0,0,/product/8806,Canada
user_588,session_4370,2024-08-01 00:18:13,/category/home-goods,checkout,direct,tablet,prod_51,0,2024-08-01 00:18:43,4,137,30.0,1,0,/home,US
user_588,session_4895,2024-01-25 01:11:53,/product/3207,add to cart,direct,desktop,prod_30,0,2024-01-25 01:14:04,5,35,28.0,1,0,/search?q=smartphones,Germany
user_588,session_65,2024-09-01 11:30:00,/category/books,page view,email,desktop,,0,2024-09-01 11:30:18,4,90,,0,0,/contact,Australia
user_588,session_760,2024-06-22 07:34:00,/cart,purchase,social media,desktop,prod_53,0,2024-06-22 07:38:40,8,26,57.0,1,0,/cart,Canada
user_588,session_843,2024-04-14 19:10:00,/cart,add to cart,email,desktop,prod_1,1,2024-04-14 19:11:31,5,137,45.0,0,0,/cart,Germany
user_589,session_1006,2024-01-09 11:40:25,/product/1489,purchase,email,tablet,prod_93,0,2024-01-09 11:44:13,4,27,21.0,1,0,/contact,US
user_589,session_1019,2024-11-12 06:28:58,/about-us,checkout,email,mobile,prod_31,1,2024-11-12 06:33:04,7,187,36.0,1,0,/home,US
user_589,session_1056,2024-03-21 10:39:02,/product/3414,page view,social media,desktop,,0,2024-03-21 10:39:21,9,131,,0,0,/checkout,Australia
user_589,session_152,2024-07-03 23:07:23,/cart,add to cart,social media,tablet,prod_93,1,2024-07-03 23:07:53,5,71,33.0,0,0,/blog/3,Canada
user_589,session_1632,2024-02-02 12:58:28,/product/6287,page view,direct,tablet,,0,2024-02-02 13:02:41,6,300,,0,0,/product/7393,Germany
user_589,session_1692,2024-10-24 16:14:13,/contact,add to cart,email,mobile,prod_28,0,2024-10-24 16:19:13,8,94,39.0,0,0,/cart,Australia
user_589,session_1714,2024-04-27 07:58:41,/product/5038,add to cart,social media,tablet,prod_68,1,2024-04-27 08:02:39,4,61,55.0,0,0,/blog/21,Germany
user_589,session_1812,2024-03-25 19:44:37,/checkout,page view,social media,tablet,,0,2024-03-25 19:45:23,1,118,,0,1,/product/4109,UK
user_589,session_2029,2024-09-16 20:56:07,/about-us,page view,search engine,desktop,,0,2024-09-16 20:57:58,3,97,,0,0,/category/books,UK
user_589,session_2117,2024-11-28 22:18:29,/cart,add to cart,search engine,mobile,prod_11,0,2024-11-28 22:19:30,3,58,4.0,0,0,/blog/5,Australia
user_589,session_2126,2024-06-11 09:17:53,/contact,add to cart,social media,desktop,prod_12,0,2024-06-11 09:20:50,5,168,41.0,0,0,/about-us,Germany
user_589,session_2316,2024-08-25 16:16:58,/contact,checkout,social media,desktop,prod_14,0,2024-08-25 16:18:41,1,188,50.0,0,1,/about-us,US
user_589,session_2467,2024-08-30 21:42:59,/cart,add to cart,social media,desktop,prod_87,0,2024-08-30 21:44:23,7,105,37.0,0,0,/about-us,Germany
user_589,session_2515,2024-02-21 17:40:08,/blog/10,page view,search engine,tablet,,0,2024-02-21 17:40:10,4,3,,0,0,/home,Australia
user_589,session_2822,2024-07-17 09:02:48,/cart,add to cart,social media,tablet,prod_53,1,2024-07-17 09:07:34,3,75,33.0,0,0,/cart,Canada
user_589,session_2852,2024-01-29 15:13:27,/about-us,checkout,direct,mobile,prod_92,0,2024-01-29 15:16:32,6,220,24.0,0,0,/home,US
user_589,session_3406,2024-03-08 16:26:58,/blog/16,checkout,direct,desktop,prod_7,0,2024-03-08 16:27:19,10,106,55.0,1,0,/contact,Australia
user_589,session_3590,2024-02-29 03:58:04,/about-us,add to cart,social media,mobile,prod_26,0,2024-02-29 03:59:03,7,184,11.0,1,0,/category/books,Germany
user_589,session_3736,2024-02-02 23:28:49,/checkout,purchase,email,mobile,prod_96,1,2024-02-02 23:31:12,7,101,35.0,0,0,/blog/24,Canada
user_589,session_4180,2024-04-16 16:32:23,/category/home-goods,checkout,email,desktop,prod_96,0,2024-04-16 16:35:54,2,29,30.0,1,0,/about-us,Australia
user_589,session_4427,2024-11-20 22:41:39,/search?q=shoes,add to cart,search engine,desktop,prod_36,0,2024-11-20 22:44:53,6,68,3.0,0,0,/home,Germany
user_589,session_4526,2024-08-19 21:31:40,/contact,page view,direct,mobile,,0,2024-08-19 21:33:30,10,23,,1,0,/blog/21,Germany
user_589,session_4676,2024-01-02 00:53:36,/cart,checkout,social media,tablet,prod_100,0,2024-01-02 00:54:13,8,107,32.0,0,0,/home,US
user_589,session_4879,2024-04-02 01:56:07,/cart,checkout,social media,tablet,prod_37,0,2024-04-02 01:58:23,7,4,40.0,0,0,/search?q=laptops,US
user_589,session_491,2024-10-27 13:27:13,/blog/47,purchase,direct,tablet,prod_49,0,2024-10-27 13:27:29,1,23,24.0,0,1,/home,Germany
user_59,session_1069,2024-07-06 11:08:56,/cart,purchase,search engine,desktop,prod_67,0,2024-07-06 11:13:47,7,69,48.0,0,0,/category/books,Australia
user_59,session_1218,2024-06-02 07:38:21,/search?q=laptops,checkout,social media,desktop,prod_13,0,2024-06-02 07:40:18,1,282,5.0,0,1,/cart,Germany
user_59,session_1271,2024-04-09 00:55:22,/checkout,add to cart,email,desktop,prod_52,0,2024-04-09 00:59:54,3,144,29.0,0,0,/checkout,Canada
user_59,session_1370,2024-08-16 15:40:34,/checkout,purchase,direct,tablet,prod_82,0,2024-08-16 15:42:53,6,111,28.0,0,0,/cart,US
user_59,session_1867,2024-12-19 10:19:05,/about-us,checkout,direct,mobile,prod_78,0,2024-12-19 10:23:11,7,41,56.0,0,0,/about-us,Australia
user_59,session_1918,2024-02-27 22:48:32,/blog/12,add to cart,email,desktop,prod_69,0,2024-02-27 22:49:54,7,192,9.0,0,0,/about-us,Australia
user_59,session_1935,2024-06-02 05:18:32,/category/toys,page view,email,desktop,,0,2024-06-02 05:19:12,4,179,,0,0,/blog/45,Canada
user_59,session_2323,2024-03-20 05:37:56,/checkout,page view,search engine,desktop,,0,2024-03-20 05:38:03,8,93,,0,0,/search?q=smartphones,US
user_59,session_2333,2024-06-04 17:01:27,/home,add to cart,search engine,desktop,prod_39,0,2024-06-04 17:03:53,9,268,3.0,0,0,/cart,Canada
user_59,session_2628,2024-10-19 04:43:16,/cart,checkout,search engine,desktop,prod_51,0,2024-10-19 04:44:06,1,214,4.0,0,1,/product/6326,US
user_59,session_2778,2024-05-07 07:42:35,/search?q=kids-toys,add to cart,social media,mobile,prod_78,0,2024-05-07 07:45:43,7,245,45.0,0,0,/home,UK
user_59,session_3365,2024-11-25 01:43:34,/about-us,purchase,email,tablet,prod_41,0,2024-11-25 01:44:13,8,273,22.0,1,0,/home,Canada
user_59,session_360,2024-06-18 13:52:32,/search?q=smartphones,page view,email,tablet,,0,2024-06-18 13:55:55,8,163,,0,0,/contact,US
user_59,session_3859,2024-05-09 11:09:33,/contact,checkout,email,desktop,prod_32,0,2024-05-09 11:11:33,10,77,29.0,1,0,/product/4012,US
user_59,session_3895,2024-01-08 16:52:43,/blog/38,checkout,email,tablet,prod_85,1,2024-01-08 16:56:52,7,299,9.0,0,0,/product/9711,US
user_59,session_4014,2024-10-19 01:34:08,/cart,checkout,email,mobile,prod_33,0,2024-10-19 01:38:58,4,96,30.0,0,0,/cart,US
user_59,session_4593,2024-09-01 00:21:21,/contact,purchase,social media,mobile,prod_23,0,2024-09-01 00:22:44,3,137,35.0,1,0,/search?q=laptops,US
user_59,session_4598,2024-09-27 00:11:44,/cart,checkout,social media,desktop,prod_98,0,2024-09-27 00:15:54,4,137,53.0,0,0,/search?q=smartphones,UK
user_59,session_4805,2024-04-28 20:07:03,/checkout,add to cart,direct,mobile,prod_59,0,2024-04-28 20:07:17,6,115,6.0,0,0,/about-us,Australia
user_59,session_574,2024-11-12 23:03:01,/contact,purchase,social media,desktop,prod_93,0,2024-11-12 23:03:46,1,148,38.0,0,1,/search?q=furniture,UK
user_59,session_832,2024-07-22 00:01:22,/search?q=kids-toys,purchase,direct,desktop,prod_31,0,2024-07-22 00:02:25,3,96,3.0,0,0,/contact,Canada
user_59,session_940,2024-01-31 05:13:42,/category/clothing,add to cart,email,desktop,prod_73,0,2024-01-31 05:15:15,4,170,52.0,0,0,/category/electronics,UK
user_590,session_1437,2024-08-22 22:48:51,/product/4271,purchase,social media,desktop,prod_90,1,2024-08-22 22:50:41,2,200,50.0,0,0,/cart,Germany
user_590,session_1688,2024-07-01 05:21:30,/search?q=laptops,add to cart,social media,mobile,prod_15,0,2024-07-01 05:26:18,5,199,41.0,1,0,/about-us,Australia
user_590,session_1844,2024-03-11 18:02:35,/search?q=furniture,checkout,direct,mobile,prod_89,0,2024-03-11 18:05:49,3,157,7.0,0,0,/category/electronics,Germany
user_590,session_2134,2024-05-28 00:37:38,/category/clothing,page view,search engine,tablet,,0,2024-05-28 00:39:19,5,25,,0,0,/checkout,Australia
user_590,session_2259,2024-07-24 02:45:24,/checkout,add to cart,social media,tablet,prod_19,0,2024-07-24 02:46:09,3,182,28.0,1,0,/contact,Canada
user_590,session_2671,2024-06-29 07:17:04,/home,add to cart,social media,mobile,prod_30,0,2024-06-29 07:20:24,10,45,15.0,1,0,/cart,Germany
user_590,session_2837,2024-01-16 07:01:58,/contact,purchase,social media,desktop,prod_32,0,2024-01-16 07:06:47,1,253,9.0,0,1,/product/5379,UK
user_590,session_3201,2024-06-26 04:09:57,/home,page view,email,desktop,,0,2024-06-26 04:12:18,1,223,,0,1,/product/3116,US
user_590,session_3260,2024-02-14 18:59:13,/product/3814,add to cart,email,mobile,prod_40,0,2024-02-14 19:01:12,6,88,53.0,0,0,/blog/35,Australia
user_590,session_345,2024-03-24 18:25:28,/product/6393,purchase,email,mobile,prod_83,0,2024-03-24 18:27:04,4,287,21.0,0,0,/blog/12,UK
user_590,session_3599,2024-10-26 18:01:25,/blog/7,purchase,search engine,tablet,prod_52,0,2024-10-26 18:04:11,10,32,45.0,0,0,/cart,UK
user_590,session_3726,2024-09-10 07:51:53,/contact,purchase,social media,desktop,prod_97,0,2024-09-10 07:54:29,3,151,44.0,1,0,/cart,UK
user_590,session_3742,2024-06-11 08:47:20,/search?q=smartphones,purchase,social media,tablet,prod_71,0,2024-06-11 08:49:03,9,59,46.0,1,0,/cart,Australia
user_590,session_3905,2024-01-04 20:12:03,/about-us,purchase,email,mobile,prod_41,0,2024-01-04 20:13:38,2,74,49.0,0,0,/about-us,US
user_590,session_3950,2024-04-30 11:34:09,/product/9260,purchase,direct,desktop,prod_28,0,2024-04-30 11:37:34,4,67,40.0,0,0,/cart,Australia
user_590,session_4213,2024-07-18 08:10:43,/about-us,add to cart,search engine,desktop,prod_97,0,2024-07-18 08:13:58,2,56,8.0,0,0,/search?q=smartphones,UK
user_590,session_4254,2024-09-30 10:48:16,/product/9802,checkout,search engine,desktop,prod_75,0,2024-09-30 10:51:08,4,137,31.0,1,0,/product/1928,UK
user_590,session_45,2024-02-15 12:29:00,/checkout,add to cart,direct,desktop,prod_93,0,2024-02-15 12:30:35,8,194,35.0,0,0,/checkout,Australia
user_590,session_4554,2024-09-24 04:28:35,/about-us,page view,email,tablet,,0,2024-09-24 04:29:41,8,97,,1,0,/search?q=kids-toys,Canada
user_590,session_4844,2024-06-18 08:23:32,/category/home-goods,add to cart,email,tablet,prod_44,0,2024-06-18 08:25:34,8,101,13.0,0,0,/about-us,UK
user_590,session_514,2024-09-13 18:50:51,/cart,page view,email,desktop,,0,2024-09-13 18:52:16,8,121,,1,0,/checkout,UK
user_590,session_630,2024-02-10 19:04:47,/about-us,purchase,direct,desktop,prod_94,0,2024-02-10 19:09:23,5,198,1.0,0,0,/checkout,Australia
user_590,session_938,2024-08-29 12:40:50,/checkout,checkout,email,tablet,prod_5,0,2024-08-29 12:44:10,7,53,12.0,0,0,/checkout,Canada
user_591,session_1201,2024-07-10 03:53:26,/home,purchase,search engine,mobile,prod_83,0,2024-07-10 03:53:29,2,250,38.0,0,0,/contact,Germany
user_591,session_143,2024-10-05 02:01:25,/category/toys,page view,search engine,desktop,,0,2024-10-05 02:06:16,8,162,,0,0,/about-us,UK
user_591,session_1940,2024-02-08 21:58:08,/product/2563,purchase,search engine,desktop,prod_22,0,2024-02-08 22:00:50,1,105,13.0,0,1,/contact,UK
user_591,session_2029,2024-06-26 18:42:55,/home,page view,search engine,desktop,,0,2024-06-26 18:47:51,10,221,,0,0,/home,Germany
user_591,session_2301,2024-07-22 10:13:15,/blog/31,page view,search engine,desktop,,0,2024-07-22 10:15:57,9,61,,0,0,/about-us,UK
user_591,session_2485,2024-08-30 15:00:11,/about-us,checkout,direct,mobile,prod_14,1,2024-08-30 15:04:03,8,24,48.0,0,0,/blog/44,US
user_591,session_2612,2024-01-02 10:16:15,/cart,checkout,social media,desktop,prod_37,0,2024-01-02 10:16:41,8,97,12.0,0,0,/cart,Australia
user_591,session_2745,2024-10-25 22:35:15,/contact,add to cart,search engine,mobile,prod_66,0,2024-10-25 22:36:31,10,47,11.0,0,0,/product/4775,Canada
user_591,session_3270,2024-02-18 15:42:21,/product/1008,page view,direct,tablet,,1,2024-02-18 15:42:35,9,54,,0,0,/about-us,Canada
user_591,session_3366,2024-06-21 13:25:13,/product/3808,purchase,email,desktop,prod_84,0,2024-06-21 13:28:15,3,252,39.0,0,0,/home,Australia
user_591,session_3379,2024-01-14 08:06:28,/home,add to cart,direct,tablet,prod_47,0,2024-01-14 08:09:20,3,160,19.0,0,0,/product/8045,US
user_591,session_3637,2024-09-13 15:09:37,/blog/49,page view,direct,tablet,,1,2024-09-13 15:09:55,3,274,,0,0,/checkout,UK
user_591,session_3689,2024-05-26 13:51:22,/product/3267,checkout,search engine,mobile,prod_1,0,2024-05-26 13:51:36,10,293,14.0,1,0,/checkout,UK
user_591,session_4048,2024-03-17 13:19:18,/checkout,checkout,email,mobile,prod_85,0,2024-03-17 13:23:35,8,188,40.0,0,0,/product/2353,Canada
user_591,session_4309,2024-01-28 02:58:37,/contact,purchase,email,mobile,prod_100,0,2024-01-28 03:00:22,9,173,51.0,0,0,/product/3353,Germany
user_591,session_4458,2024-12-09 03:46:19,/cart,purchase,email,desktop,prod_97,0,2024-12-09 03:47:27,6,36,13.0,0,0,/cart,US
user_591,session_4713,2024-09-04 19:16:25,/search?q=laptops,purchase,search engine,desktop,prod_99,0,2024-09-04 19:19:59,1,185,13.0,0,1,/category/toys,Australia
user_591,session_4823,2024-03-21 16:41:07,/checkout,page view,search engine,mobile,,0,2024-03-21 16:42:00,2,300,,1,0,/checkout,UK
user_591,session_4841,2024-02-01 01:48:10,/home,page view,search engine,mobile,,0,2024-02-01 01:53:06,10,78,,0,0,/category/electronics,Australia
user_591,session_485,2024-08-11 19:21:12,/contact,page view,direct,desktop,,0,2024-08-11 19:21:43,5,274,,0,0,/contact,UK
user_591,session_4873,2024-06-20 03:35:57,/cart,purchase,email,tablet,prod_59,0,2024-06-20 03:36:40,1,255,60.0,0,1,/about-us,Germany
user_591,session_4964,2024-03-12 02:24:09,/home,add to cart,search engine,desktop,prod_81,0,2024-03-12 02:25:37,7,179,59.0,1,0,/home,Canada
user_591,session_4968,2024-10-21 02:06:08,/contact,page view,search engine,mobile,,0,2024-10-21 02:09:18,1,124,,1,1,/checkout,US
user_591,session_589,2024-10-29 03:38:39,/search?q=kids-toys,add to cart,social media,desktop,prod_22,0,2024-10-29 03:41:34,2,166,1.0,0,0,/product/1130,UK
user_591,session_73,2024-02-24 23:10:26,/search?q=furniture,add to cart,social media,tablet,prod_62,0,2024-02-24 23:12:54,9,82,44.0,0,0,/blog/47,Germany
user_592,session_1353,2024-11-16 13:56:37,/search?q=furniture,purchase,email,tablet,prod_41,1,2024-11-16 14:00:26,10,54,37.0,0,0,/search?q=laptops,US
user_592,session_1371,2024-06-02 07:50:36,/contact,purchase,email,mobile,prod_3,0,2024-06-02 07:55:25,3,122,23.0,1,0,/category/electronics,Australia
user_592,session_1925,2024-07-24 14:31:48,/category/toys,add to cart,search engine,tablet,prod_81,0,2024-07-24 14:32:24,6,160,15.0,1,0,/contact,Australia
user_592,session_2042,2024-09-06 20:54:38,/product/3955,page view,social media,mobile,,0,2024-09-06 20:56:03,2,183,,0,0,/category/electronics,US
user_592,session_2109,2024-12-04 14:25:42,/home,add to cart,social media,tablet,prod_2,0,2024-12-04 14:29:33,2,17,31.0,1,0,/home,US
user_592,session_2214,2024-07-19 18:45:58,/contact,add to cart,direct,tablet,prod_30,0,2024-07-19 18:47:45,6,6,56.0,0,0,/product/9584,UK
user_592,session_2287,2024-05-29 20:06:37,/blog/42,page view,search engine,mobile,,0,2024-05-29 20:11:09,7,8,,0,0,/home,Germany
user_592,session_2448,2024-01-14 18:13:24,/about-us,purchase,email,tablet,prod_40,0,2024-01-14 18:13:28,8,2,4.0,0,0,/search?q=kids-toys,Germany
user_592,session_2457,2024-11-03 01:56:41,/about-us,add to cart,search engine,desktop,prod_50,0,2024-11-03 01:58:44,2,85,15.0,0,0,/blog/4,Canada
user_592,session_2568,2024-04-12 16:55:57,/product/8281,purchase,email,mobile,prod_78,0,2024-04-12 16:56:23,5,160,30.0,0,0,/search?q=kids-toys,Canada
user_592,session_2806,2024-09-15 18:38:59,/search?q=shoes,page view,social media,tablet,,0,2024-09-15 18:41:07,8,231,,1,0,/contact,Australia
user_592,session_2910,2024-08-26 12:09:03,/blog/28,checkout,email,desktop,prod_23,0,2024-08-26 12:10:43,10,205,5.0,0,0,/product/5350,US
user_592,session_3043,2024-11-29 23:15:55,/home,add to cart,direct,mobile,prod_4,0,2024-11-29 23:18:30,10,181,30.0,0,0,/search?q=laptops,Germany
user_592,session_3116,2024-10-06 15:11:54,/contact,add to cart,search engine,desktop,prod_28,0,2024-10-06 15:13:21,8,74,25.0,0,0,/checkout,US
user_592,session_4044,2024-12-08 17:56:51,/search?q=laptops,checkout,direct,mobile,prod_6,1,2024-12-08 17:58:37,9,290,27.0,1,0,/product/8340,Australia
user_592,session_409,2024-01-04 19:32:24,/contact,purchase,direct,tablet,prod_26,0,2024-01-04 19:34:26,4,38,33.0,0,0,/category/books,UK
user_592,session_4224,2024-09-30 16:33:52,/home,add to cart,email,tablet,prod_94,0,2024-09-30 16:36:24,2,250,39.0,0,0,/blog/13,Canada
user_592,session_4694,2024-05-17 13:04:38,/product/9552,add to cart,social media,desktop,prod_89,0,2024-05-17 13:09:29,10,6,18.0,0,0,/checkout,Germany
user_592,session_4791,2024-03-19 04:36:36,/search?q=shoes,checkout,search engine,tablet,prod_21,0,2024-03-19 04:39:26,5,121,27.0,0,0,/blog/38,US
user_592,session_63,2024-09-11 13:07:52,/home,page view,search engine,mobile,,0,2024-09-11 13:08:29,8,178,,1,0,/home,Germany
user_593,session_101,2024-07-09 03:29:13,/search?q=smartphones,checkout,search engine,mobile,prod_13,0,2024-07-09 03:32:49,10,136,9.0,0,0,/about-us,US
user_593,session_1362,2024-08-20 00:05:44,/about-us,purchase,social media,tablet,prod_2,0,2024-08-20 00:06:12,1,297,2.0,0,1,/contact,US
user_593,session_1522,2024-06-15 12:55:07,/home,add to cart,search engine,tablet,prod_58,0,2024-06-15 12:59:33,8,82,20.0,0,0,/cart,UK
user_593,session_1826,2024-05-29 02:37:08,/category/clothing,checkout,email,mobile,prod_16,0,2024-05-29 02:37:13,2,159,8.0,0,0,/home,US
user_593,session_2130,2024-04-26 06:05:09,/search?q=furniture,checkout,social media,tablet,prod_1,0,2024-04-26 06:06:11,6,72,40.0,0,0,/about-us,Australia
user_593,session_2405,2024-07-03 15:38:44,/search?q=shoes,add to cart,direct,desktop,prod_45,0,2024-07-03 15:40:19,8,6,13.0,1,0,/contact,US
user_593,session_2491,2024-03-13 02:53:58,/product/2006,checkout,email,desktop,prod_1,0,2024-03-13 02:56:25,3,140,54.0,1,0,/product/6204,Australia
